"work_zip","employer","employer_zip","diff_cases","total_cases","diff_pct","employer_lat","employer_long","employer_address","work_long","work_lat","work_address"
"77401","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.4620545,29.7055074,"Bellaire, TX 77401, USA"
"77477","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-95.5669786,29.6202873,"Stafford, TX 77477, USA"
"77478","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.6090009,29.6185208,"Sugar Land, TX 77478, USA"
"77479","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-95.6142558,29.5662952,"Sugar Land, TX 77479, USA"
"77584","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.3207069,29.5321026,"Pearland, TX 77584, USA"
"77905","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-97.1359377,28.7181431,"Victoria, TX 77905, USA"
"78204","UST GLOBAL INC.","92656",15,357,4.2,33.5714289,-117.7314729,"Aliso Viejo, CA 92656, USA",-98.5034561,29.4043236,"San Antonio, TX 78204, USA"
"78204","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-98.5034561,29.4043236,"San Antonio, TX 78204, USA"
"78205","WIPRO LIMITED","08816",10,833,1.2,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-98.4869905,29.422658,"San Antonio, TX 78205, USA"
"78208","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-98.4581842,29.437455,"San Antonio, TX 78208, USA"
"78218","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-98.385532,29.4895776,"San Antonio, TX 78218, USA"
"78218","INTEL CORPORATION","95054",1,232,0.43,37.3986039,-121.9643745,"Santa Clara, CA 95054, USA",-98.385532,29.4895776,"San Antonio, TX 78218, USA"
"78218","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-98.385532,29.4895776,"San Antonio, TX 78218, USA"
"78232","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-98.4568128,29.5944226,"San Antonio, TX 78232, USA"
"78232","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-98.4568128,29.5944226,"San Antonio, TX 78232, USA"
"78245","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-98.7371039,29.3978144,"San Antonio, TX 78245, USA"
"78249","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-98.6050736,29.5676137,"San Antonio, TX 78249, USA"
"78249","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-98.6050736,29.5676137,"San Antonio, TX 78249, USA"
"78249","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-98.6050736,29.5676137,"San Antonio, TX 78249, USA"
"78249","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-98.6050736,29.5676137,"San Antonio, TX 78249, USA"
"78253","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-98.8142264,29.4733158,"San Antonio, TX 78253, USA"
"78259","WIPRO LIMITED","08816",5,833,0.6,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-98.4293891,29.6249386,"San Antonio, TX 78259, USA"
"78259","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-98.4293891,29.6249386,"San Antonio, TX 78259, USA"
"78288","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-98.5734752,29.5365744,"San Antonio, TX 78288, USA"
"78288","HCL AMERICA, INC.","94085",44,799,5.51,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-98.5734752,29.5365744,"San Antonio, TX 78288, USA"
"78288","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-98.5734752,29.5365744,"San Antonio, TX 78288, USA"
"78288","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-98.5734752,29.5365744,"San Antonio, TX 78288, USA"
"78288","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-98.5734752,29.5365744,"San Antonio, TX 78288, USA"
"78664","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.6602365,30.5041381,"Round Rock, TX 78664, USA"
"78682","UST GLOBAL INC.","92656",1,357,0.28,33.5714289,-117.7314729,"Aliso Viejo, CA 92656, USA",-97.6722668,30.4864144,"Round Rock, TX 78682, USA"
"78682","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.6722668,30.4864144,"Round Rock, TX 78682, USA"
"78682","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.6722668,30.4864144,"Round Rock, TX 78682, USA"
"78682","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-97.6722668,30.4864144,"Round Rock, TX 78682, USA"
"78701","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-97.7443863,30.2729209,"Austin, TX 78701, USA"
"78701","DELOITTE CONSULTING LLP","19103",4,870,0.46,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.7443863,30.2729209,"Austin, TX 78701, USA"
"78701","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-97.7443863,30.2729209,"Austin, TX 78701, USA"
"78701","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.7443863,30.2729209,"Austin, TX 78701, USA"
"78701","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",4,220,1.82,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-97.7443863,30.2729209,"Austin, TX 78701, USA"
"78703","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.7688358,30.2915328,"Austin, TX 78703, USA"
"78717","TECH MAHINDRA (AMERICAS), INC.","75093",2,119,1.68,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.7742702,30.4916577,"Austin, TX 78717, USA"
"78717","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.7742702,30.4916577,"Austin, TX 78717, USA"
"78727","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-97.7145152,30.432242,"Austin, TX 78727, USA"
"78727","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.7145152,30.432242,"Austin, TX 78727, USA"
"78728","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-97.681943,30.4570672,"Austin, TX 78728, USA"
"78728","DELOITTE CONSULTING LLP","19103",5,870,0.57,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.681943,30.4570672,"Austin, TX 78728, USA"
"78728","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.681943,30.4570672,"Austin, TX 78728, USA"
"78728","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.681943,30.4570672,"Austin, TX 78728, USA"
"78730","BANK OF AMERICA N.A.","10020",1,128,0.78,40.7605505,-73.9822683,"New York, NY 10020, USA",-97.8395151,30.3732514,"Austin, TX 78730, USA"
"78731","NTT DATA, INC.","02129",3,150,2,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-97.7742702,30.3542409,"Austin, TX 78731, USA"
"78741","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.7145152,30.2259488,"Austin, TX 78741, USA"
"78744","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.730807,30.196311,"Austin, TX 78744, USA"
"78746","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78746","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78746","INTEL CORPORATION","95054",13,232,5.6,37.3986039,-121.9643745,"Santa Clara, CA 95054, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78746","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78746","RANDSTAD TECHNOLOGIES, LP","01801",2,168,1.19,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78746","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.8299383,30.2962208,"Austin, TX 78746, USA"
"78749","ACCENTURE LLP","60601",6,1274,0.47,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.8558357,30.2175453,"Austin, TX 78749, USA"
"78753","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.6710889,30.3889868,"Austin, TX 78753, USA"
"78754","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.6493858,30.3558863,"Austin, TX 78754, USA"
"78758","MPHASIS CORPORATION","10016",3,122,2.46,40.74727,-73.9800645,"New York, NY 10016, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","WIPRO LIMITED","08816",20,833,2.4,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","AMAZON CORPORATE LLC","98121",10,513,1.95,47.6152474,-122.3497446,"Seattle, WA 98121, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","AMAZON CORPORATE LLC","98121",1,513,0.19,47.6288591,-122.3456919,"Seattle, WA 98109, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","DELOITTE CONSULTING LLP","19103",2,870,0.23,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78758","IBM CORPORATION","27709",6,227,2.64,35.8908636,-78.8665733,"Durham, NC 27709, USA",-97.7036561,30.3870686,"Austin, TX 78758, USA"
"78759","HCL AMERICA, INC.","94085",9,799,1.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-97.7525352,30.401356,"Austin, TX 78759, USA"
"78759","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-97.7525352,30.401356,"Austin, TX 78759, USA"
"78759","WIPRO LIMITED","08816",15,833,1.8,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.7525352,30.401356,"Austin, TX 78759, USA"
"80020","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-105.0674317,39.9389199,"Broomfield, CO 80020, USA"
"80021","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-105.1142011,39.892517,"Broomfield, CO 80021, USA"
"80021","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-105.1142011,39.892517,"Broomfield, CO 80021, USA"
"80027","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-105.1843801,39.9434473,"Louisville, CO 80027, USA"
"80111","CAPGEMINI AMERICA INC","60606",3,1266,0.24,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-104.8746508,39.6166715,"Englewood, CO 80111, USA"
"80112","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80112","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80112","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80112","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",2,268,0.75,30.5368372,-96.3013432,"College Station, TX 77845, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80112","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80112","WIPRO LIMITED","08816",6,833,0.72,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-104.8571368,39.5835785,"Englewood, CO 80112, USA"
"80120","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-105.0031457,39.5897283,"Littleton, CO 80120, USA"
"80120","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-105.0031457,39.5897283,"Littleton, CO 80120, USA"
"80120","TECH MAHINDRA (AMERICAS), INC.","75093",2,283,0.71,33.0386278,-96.8243812,"Plano, TX 75093, USA",-105.0031457,39.5897283,"Littleton, CO 80120, USA"
"80124","WIPRO LIMITED","08816",14,833,1.68,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-104.8980058,39.5327347,"Lone Tree, CO 80124, USA"
"80124","MPHASIS CORPORATION","10016",4,122,3.28,40.74727,-73.9800645,"New York, NY 10016, USA",-104.8980058,39.5327347,"Lone Tree, CO 80124, USA"
"80134","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-104.7754307,39.4626087,"Parker, CO 80134, USA"
"80202","PRICEWATERHOUSECOOPERS LLP","33607",3,168,1.79,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","DELOITTE CONSULTING LLP","19103",3,870,0.34,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","KPMG LLP","75201",2,198,1.01,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","AMAZON CORPORATE LLC","98121",1,513,0.19,47.6152474,-122.3497446,"Seattle, WA 98121, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","ERNST & YOUNG U.S. LLP","07094",2,806,0.25,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","IBM INDIA PRIVATE LIMITED","27709",10,676,1.48,35.8908636,-78.8665733,"Durham, NC 27709, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",4,220,1.82,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80202","ACCENTURE LLP","60601",8,1274,0.63,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-105.0002242,39.7541032,"Denver, CO 80202, USA"
"80203","DELOITTE CONSULTING LLP","19103",4,870,0.46,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.9826965,39.7312095,"Denver, CO 80203, USA"
"80205","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.9680914,39.7558119,"Denver, CO 80205, USA"
"80215","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-105.1083542,39.747363,"Denver, CO 80215, USA"
"80237","TECH MAHINDRA (AMERICAS), INC.","75093",3,283,1.06,33.0386278,-96.8243812,"Plano, TX 75093, USA",-104.8980058,39.6439276,"Denver, CO 80237, USA"
"80237","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-104.8980058,39.6439276,"Denver, CO 80237, USA"
"80237","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-104.8980058,39.6439276,"Denver, CO 80237, USA"
"80239","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-104.8337879,39.8086537,"Denver, CO 80239, USA"
"80301","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-105.2077798,40.0406506,"Boulder, CO 80301, USA"
"80301","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-105.2077798,40.0406506,"Boulder, CO 80301, USA"
"80301","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-105.2077798,40.0406506,"Boulder, CO 80301, USA"
"80302","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-105.3716684,40.038629,"Boulder, CO 80302, USA"
"80302","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-105.3716684,40.038629,"Boulder, CO 80302, USA"
"80401","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-105.2311827,39.7158773,"Golden, CO 80401, USA"
"80401","ACCENTURE LLP","60601",4,1274,0.31,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-105.2311827,39.7158773,"Golden, CO 80401, USA"
"80501","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-105.1142011,40.1733277,"Longmont, CO 80501, USA"
"80501","INTEL CORPORATION","95054",3,232,1.29,37.3986039,-121.9643745,"Santa Clara, CA 95054, USA",-105.1142011,40.1733277,"Longmont, CO 80501, USA"
"80525","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-105.044052,40.5417839,"Fort Collins, CO 80525, USA"
"80528","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-104.9973028,40.4882728,"Fort Collins, CO 80528, USA"
"80528","INTEL CORPORATION","95054",1,232,0.43,37.3986039,-121.9643745,"Santa Clara, CA 95054, USA",-104.9973028,40.4882728,"Fort Collins, CO 80528, USA"
"80528","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-104.9973028,40.4882728,"Fort Collins, CO 80528, USA"
"80538","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-105.2428853,40.4853645,"Loveland, CO 80538, USA"
"80549","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-105.0557415,40.82795,"Wellington, CO 80549, USA"
"80621","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.798771,40.1247268,"Fort Lupton, CO 80621, USA"
"80631","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.6821048,40.4398216,"Greeley, CO 80631, USA"
"80907","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-104.8104424,38.8778926,"Colorado Springs, CO 80907, USA"
"80920","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-104.7812654,38.9583005,"Colorado Springs, CO 80920, USA"
"80921","SYNTEL CONSULTING INC.","48083",1,161,0.62,42.5496035,-83.1112798,"Troy, MI 48083, USA",-104.9622498,39.0317375,"Colorado Springs, CO 80921, USA"
"80921","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-104.9622498,39.0317375,"Colorado Springs, CO 80921, USA"
"80921","SYNTEL CONSULTING INC.","48083",4,535,0.75,42.5496035,-83.1112798,"Troy, MI 48083, USA",-104.9622498,39.0317375,"Colorado Springs, CO 80921, USA"
"81001","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-104.5422225,38.3060189,"Pueblo, CO 81001, USA"
"82001","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-104.8201078,41.1400096,"Cheyenne, WY 82001, USA"
"83201","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-112.3540741,42.8945981,"Pocatello, ID 83201, USA"
"83702","DELOITTE & TOUCHE LLP","19103",3,353,0.85,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-116.1630431,43.6624385,"Boise, ID 83702, USA"
"83706","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-116.1933302,43.5921208,"Boise, ID 83706, USA"
"83706","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-116.1933302,43.5921208,"Boise, ID 83706, USA"
"83707","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-116.2173488,43.6136643,"Boise, ID 83707, USA"
"83714","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-116.2692976,43.7235259,"Garden City, ID 83714, USA"
"83714","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-116.2692976,43.7235259,"Garden City, ID 83714, USA"
"84003","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-111.7972384,40.3935912,"American Fork, UT 84003, USA"
"84062","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-111.7256936,40.3882329,"Pleasant Grove, UT 84062, USA"
"84062","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-111.7256936,40.3882329,"Pleasant Grove, UT 84062, USA"
"84095","SYNTEL CONSULTING INC.","48083",2,535,0.37,42.5496035,-83.1112798,"Troy, MI 48083, USA",-111.9386203,40.5623204,"South Jordan, UT 84095, USA"
"84101","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-111.8985922,40.7563925,"Salt Lake City, UT 84101, USA"
"84101","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-111.8985922,40.7563925,"Salt Lake City, UT 84101, USA"
