Year,Month,State,Utility Number,Utility Name,Data Status,Residential.Capacity,Commercial.Capacity,Industrial.Capacity,Transportation.Capacity,Total.Capacity,Residential.Customers,Commercial.Customers,Industrial.Customers,Transportation.Customers,Total.Customers
2015,11,OH,3755,Cleveland Electric Illum Co,Final,0.820,6.440,1.283,0.000,8.543,137,81,6,0,224
2015,11,OH,4922,Dayton Power & Light Co,Final,1.187,6.459,0.000,0.000,7.646,204,59,0,0,263
2015,11,OH,13998,Ohio Edison Co,Final,2.920,14.268,3.597,0.000,20.785,359,132,7,0,498
2015,11,OH,14006,Ohio Power Co,Final,4.515,21.321,11.170,0.000,37.006,653,215,28,0,896
2015,11,OH,18997,The Toledo Edison Co,Final,0.611,13.011,1.864,0.000,15.486,85,72,3,0,160
2015,11,OH,99999,State Adjustment,Final,1.431,0.374,0.261,.,2.066,.,.,.,.,.
2015,11,OK,5860,Empire District Electric Co,Final,0.000,0.005,0.000,0.000,0.005,0,1,0,0,1
2015,11,OK,13734,Northeast Oklahoma Electric Co,Final,0.083,0.005,0.000,0.000,0.088,24,1,0,0,25
2015,11,OK,14062,Oklahoma Electric Coop Inc,Final,0.221,0.000,0.000,0.000,0.221,57,0,0,0,57
2015,11,OK,14063,Oklahoma Gas & Electric Co,Final,0.886,0.810,0.000,0.000,1.696,226,35,0,0,261
2015,11,OK,15474,Public Service Co of Oklahoma,Final,0.454,0.240,0.000,0.000,0.694,110,19,0,0,129
2015,11,OK,19785,Verdigris Valley Elec Coop Inc,Final,0.082,0.000,0.000,0.000,0.082,14,0,0,0,14
2015,11,OK,99999,State Adjustment,Final,0.355,0.068,.,.,0.423,.,.,.,.,.
2015,11,OR,6022,City of Eugene - (OR),Final,1.416,0.632,0.000,0.000,2.048,262,22,0,0,284
2015,11,OR,9191,Idaho Power Co,Final,0.064,0.155,0.313,0.000,0.532,9,8,4,0,21
2015,11,OR,14354,PacifiCorp,Final,16.189,21.724,2.637,0.000,40.550,"3,722",585,128,0,"4,435"
2015,11,OR,15248,Portland General Electric Co,Final,24.446,16.846,0.000,0.000,41.292,"5,099",362,0,0,"5,461"
2015,11,OR,18260,Surprise Valley Electrification,Final,0.015,0.015,0.000,0.000,0.030,1,1,0,0,2
2015,11,OR,28541,Clatskanie Peoples Util Dist,Final,0.007,0.000,0.000,0.000,0.007,2,0,0,0,2
2015,11,OR,40437,Emerald People's Utility Dist,Final,0.297,0.090,0.000,0.000,0.387,68,9,0,0,77
2015,11,OR,99999,State Adjustment,Final,3.361,1.053,0.283,.,4.697,.,.,.,.,.
2015,11,PA,3597,Citizens Electric Co - (PA),Final,0.120,0.570,0.003,0.000,0.693,18,6,1,0,25
2015,11,PA,5487,Duquesne Light Co,Final,1.743,2.331,1.327,0.000,5.401,283,54,1,0,338
2015,11,PA,12390,Metropolitan Edison Co,Final,14.194,13.572,8.520,0.000,36.286,"1,586",204,15,0,"1,805"
2015,11,PA,14711,Pennsylvania Electric Co,Final,2.655,3.389,2.610,0.000,8.654,357,70,2,0,429
2015,11,PA,14715,PPL Electric Utilities Corp,Final,21.878,65.773,10.192,0.000,97.843,"3,101",514,44,0,"3,659"
2015,11,PA,14716,Pennsylvania Power Co,Final,0.438,1.475,0.030,0.000,1.943,54,20,1,0,75
2015,11,PA,14940,PECO Energy Co,Final,18.960,17.272,23.825,0.000,60.057,"2,553",261,32,0,"2,846"
2015,11,PA,15045,Pike County Light & Power Co,Final,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4
2015,11,PA,19390,"UGI Utilities, Inc",Final,0.453,0.322,0.160,0.000,0.935,73,9,3,0,85
2015,11,PA,20334,Wellsborough Electric Co,Final,0.032,0.020,0.000,0.000,0.052,7,3,0,0,10
2015,11,PA,20387,West Penn Power Company,Final,3.594,1.726,0.861,0.000,6.181,467,41,5,0,513
2015,11,PA,99999,State Adjustment,Final,2.923,0.535,.,.,3.458,.,.,.,.,.
2015,11,RI,1857,Block Island Power Co,Final,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1
2015,11,RI,13214,The Narragansett Electric Co,Final,2.939,12.082,0.000,0.000,15.021,576,164,0,0,740
2015,11,RI,99999,State Adjustment,Final,0.095,.,.,.,0.095,.,.,.,.,.
2015,11,SC,1613,Berkeley Electric Coop Inc,Final,0.232,0.000,0.000,0.000,0.232,40,0,0,0,40
2015,11,SC,3046,Duke Energy Progress - (NC),Final,0.021,0.063,0.000,0.000,0.084,7,5,0,0,12
2015,11,SC,5416,"Duke Energy Carolinas, LLC",Final,1.070,0.543,0.000,0.000,1.613,216,37,0,0,253
2015,11,SC,14398,Palmetto Electric Coop Inc,Final,0.083,0.027,0.000,0.000,0.110,13,2,0,0,15
2015,11,SC,17539,South Carolina Electric&Gas Company,Final,2.068,0.156,0.000,0.000,2.224,423,8,0,0,431
2015,11,SC,17543,South Carolina Public Service Authority,Final,0.009,0.000,0.044,0.000,0.053,2,0,1,0,3
2015,11,SC,99999,State Adjustment,Final,1.267,0.219,.,.,1.486,.,.,.,.,.
2015,11,SD,1769,"Black Hills Electric Coop, Inc",Final,0.030,0.000,0.000,0.000,0.030,6,0,0,0,6
2015,11,SD,13337,Nebraska Public Power District,Final,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1
2015,11,SD,14232,Otter Tail Power Co,Final,0.003,0.042,0.000,0.000,0.045,1,3,0,0,4
2015,11,SD,17267,Sioux Valley SW Elec Coop,Final,0.076,0.004,0.000,0.000,0.080,13,5,0,0,18
2015,11,SD,19293,Southeastern Electric Coop Inc - (SD),Final,0.000,0.020,0.000,0.000,0.020,0,2,0,0,2
2015,11,SD,20401,West River Electric Assn Inc,Final,0.110,0.160,0.000,0.000,0.270,23,2,0,0,25
2015,11,SD,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,11,TN,10331,Kingsport Power Co,Final,0.069,0.146,0.000,0.000,0.215,9,6,0,0,15
2015,11,TN,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,11,TX,5701,El Paso Electric Co,Final,4.867,2.381,0.000,0.000,7.248,"1,029",69,0,0,"1,098"
2015,11,TX,16604,City of San Antonio - (TX),Final,15.504,11.303,0.000,0.000,26.807,"2,756",309,0,0,"3,065"
2015,11,TX,17008,Sharyland Utilities LP,Final,0.541,0.060,0.000,0.000,0.601,77,9,0,0,86
2015,11,TX,17698,Southwestern Electric Power Co,Final,0.197,0.436,0.000,0.000,0.633,28,20,0,0,48
2015,11,TX,44372,Oncor Electric Delivery Company LLC,Final,28.254,30.725,0.000,0.000,58.979,"5,158",531,0,0,"5,689"
2015,11,TX,55937,Entergy Texas Inc.,Final,0.795,0.293,0.000,0.000,1.088,163,19,0,0,182
2015,11,TX,99999,State Adjustment,Final,42.605,8.904,.,.,51.509,.,.,.,.,.
2015,11,UT,2010,City of Bountiful,Final,0.346,0.034,0.000,0.000,0.380,56,2,0,0,58
2015,11,UT,11135,City of Logan - (UT),Final,0.035,0.040,0.000,0.000,0.075,16,1,0,0,17
2015,11,UT,12866,Moon Lake Electric Assn Inc,Final,0.006,0.020,0.000,0.000,0.026,4,1,0,0,5
2015,11,UT,14354,PacifiCorp,Final,29.410,20.091,3.398,0.000,52.899,"5,752",483,41,0,"6,276"
2015,11,UT,15444,Provo City Corp,Final,0.512,0.000,0.000,0.000,0.512,86,0,0,0,86
2015,11,UT,17845,City of Springville - (UT),Final,0.136,0.006,0.000,0.000,0.142,27,1,0,0,28
2015,11,UT,17874,City of St George,Final,0.590,0.660,0.000,0.000,1.250,99,12,0,0,111
2015,11,UT,18206,Strawberry Electric Serv Dist,Final,0.195,0.000,0.000,0.000,0.195,39,0,0,0,39
2015,11,UT,99999,State Adjustment,Final,2.006,0.983,0.342,.,3.331,.,.,.,.,.
2015,11,VA,84,A & N Electric Coop,Final,0.068,0.140,0.000,0.000,0.208,20,9,0,0,29
2015,11,VA,733,Appalachian Power Co,Final,2.403,3.522,0.083,0.000,6.008,484,54,1,0,539
2015,11,VA,17066,Shenandoah Valley Elec Coop,Final,1.476,0.065,0.000,0.000,1.541,175,6,0,0,181
2015,11,VA,19876,Virginia Electric & Power Co,Final,6.595,5.353,0.019,0.000,11.967,"1,435",170,1,0,"1,606"
2015,11,VA,19882,Virginia Tech Electric Service,Final,0.130,0.108,0.000,0.000,0.238,33,4,0,0,37
2015,11,VA,40228,Rappahannock Electric Coop,Final,1.194,0.168,0.000,0.000,1.362,232,11,0,0,243
2015,11,VA,99999,State Adjustment,Final,2.897,1.370,0.263,.,4.530,.,.,.,.,.
2015,11,VT,2548,City of Burlington Electric - (VT),Final,0.261,0.900,0.038,0.000,1.199,70,32,1,0,103
2015,11,VT,7601,Green Mountain Power Corp,Final,32.550,16.656,0.197,0.000,49.403,"4,130",304,4,0,"4,438"
2015,11,VT,19791,"Vermont Electric Cooperative, Inc",Final,3.472,2.558,0.000,0.000,6.030,554,43,0,0,597
2015,11,VT,99999,State Adjustment,Final,4.034,0.250,.,.,4.284,.,.,.,.,.
2015,11,WA,3660,PUD No 1 of Clark County - (WA),Final,1.998,0.190,0.000,0.000,2.188,395,14,0,0,409
2015,11,WA,14354,PacifiCorp,Final,2.019,1.244,0.026,0.000,3.289,303,54,3,0,360
2015,11,WA,15500,Puget Sound Energy Inc,Final,21.488,3.485,0.010,0.000,24.983,"3,512",243,1,0,"3,756"
2015,11,WA,16868,City of Seattle - (WA),Final,7.390,1.920,0.000,0.000,9.310,"2,009",142,0,0,"2,151"
2015,11,WA,17470,PUD 1 of Snohomish County,Final,5.132,0.637,0.000,0.000,5.769,801,71,0,0,872
2015,11,WA,18429,City of Tacoma  - (WA),Final,0.934,0.126,0.000,0.000,1.060,200,9,0,0,209
2015,11,WA,20169,Avista Corp,Final,1.249,0.443,0.000,0.000,1.692,240,37,0,0,277
2015,11,WA,99999,State Adjustment,Final,7.436,0.623,.,.,8.059,.,.,.,.,.
2015,11,WI,4715,Dahlberg Light & Power Co,Final,0.038,0.000,0.000,0.000,0.038,7,0,0,0,7
2015,11,WI,5574,East Central Energy,Final,0.054,0.000,0.000,0.000,0.054,8,0,0,0,8
2015,11,WI,11479,Madison Gas & Electric Co,Final,0.629,1.367,0.000,0.000,1.996,150,54,0,0,204
2015,11,WI,13697,North Central Power Co Inc,Final,0.041,0.000,0.000,0.000,0.041,7,0,0,0,7
2015,11,WI,13815,Northwestern Wisconsin Elec Co,Final,0.132,0.062,0.000,0.000,0.194,19,6,0,0,25
2015,11,WI,20847,Wisconsin Electric Power Co,Final,2.784,2.870,0.010,0.000,5.664,461,191,1,0,653
2015,11,WI,20856,Wisconsin Power & Light Co,Final,1.908,1.633,0.000,0.000,3.541,338,155,0,0,493
2015,11,WI,20860,Wisconsin Public Service Corp,Final,2.023,2.498,0.000,0.000,4.521,362,174,0,0,536
2015,11,WI,99999,State Adjustment,Final,3.601,0.466,0.025,.,4.092,.,.,.,.,.
2015,11,WV,733,Appalachian Power Co,Final,0.327,0.310,0.005,0.000,0.642,72,24,1,0,97
2015,11,WV,12796,Monongahela Power Co,Final,0.484,0.232,0.000,0.000,0.716,114,17,0,0,131
2015,11,WV,15263,The Potomac Edison Company,Final,1.550,0.129,0.000,0.000,1.679,229,16,0,0,245
2015,11,WV,20521,Wheeling Power Co,Final,0.174,0.024,0.000,0.000,0.198,21,2,0,0,23
2015,11,WV,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,11,WY,3461,Cheyenne Light Fuel & Power d/b/a Black,Final,0.311,0.053,0.000,0.000,0.364,112,7,0,0,119
2015,11,WY,7222,City of Gillette - (WY),Final,0.016,0.000,0.000,0.000,0.016,2,0,0,0,2
2015,11,WY,8566,High Plains Power Inc,Final,0.185,0.043,0.000,0.000,0.228,35,5,0,0,40
2015,11,WY,11273,Lower Valley Energy Inc,Final,0.218,0.228,0.213,0.000,0.659,52,15,7,0,74
2015,11,WY,14354,PacifiCorp,Final,0.577,0.450,0.000,0.000,1.027,157,51,0,0,208
2015,11,WY,19156,Powder River Energy Corp,Final,0.113,0.072,0.000,0.000,0.185,24,4,0,0,28
2015,11,WY,27058,"High West Energy, Inc",Final,0.120,0.000,0.004,0.000,0.124,62,0,1,0,63
2015,11,WY,99999,State Adjustment,Final,0.363,0.076,.,.,0.439,.,.,.,.,.
2015,12,AK,219,Alaska Power and Telephone Co,Final,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4
2015,12,AK,599,Anchorage Municipal Light and Power,Final,0.026,0.042,0.000,0.000,0.068,10,5,0,0,15
2015,12,AK,3522,Chugach Electric Assn Inc,Final,0.053,0.068,0.000,0.000,0.121,13,9,0,0,22
2015,12,AK,7353,Golden Valley Elec Assn Inc,Final,0.294,0.112,0.043,0.000,0.449,68,15,4,0,87
2015,12,AK,11824,Matanuska Electric Assn Inc,Final,0.172,0.033,0.000,0.000,0.205,47,8,0,0,55
2015,12,AK,19558,Homer Electric Assn Inc,Final,0.223,0.050,0.000,0.000,0.273,71,11,0,0,82
2015,12,AK,99999,State Adjustment,Final,0.042,.,.,.,0.042,.,.,.,.,.
2015,12,AL,195,Alabama Power Co,Final,0.283,0.218,0.040,0.000,0.541,62,19,1,0,82
2015,12,AL,99999,State Adjustment,Final,0.089,.,.,.,0.089,.,.,.,.,.
2015,12,AR,814,Entergy Arkansas Inc,Final,0.702,0.288,0.000,0.000,0.990,131,22,0,0,153
2015,12,AR,817,Arkansas Valley Elec Coop Corp,Final,0.124,0.017,0.000,0.000,0.141,25,1,0,0,26
2015,12,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.482,0.000,0.000,0.000,0.482,89,0,0,0,89
2015,12,AR,5860,Empire District Electric Co,Final,0.012,0.000,0.000,0.000,0.012,1,0,0,0,1
2015,12,AR,6342,First Electric Coop Corp,Final,0.227,0.000,0.000,0.000,0.227,41,0,0,0,41
2015,12,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8
2015,12,AR,14063,Oklahoma Gas & Electric Co,Final,0.068,0.039,0.000,0.000,0.107,13,5,0,0,18
2015,12,AR,17698,Southwestern Electric Power Co,Final,0.054,0.586,0.000,0.000,0.640,19,16,0,0,35
2015,12,AR,99999,State Adjustment,Final,0.837,0.040,.,.,0.877,.,.,.,.,.
2015,12,AZ,176,Ajo Improvement Co,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,12,AZ,803,Arizona Public Service Co,Final,237.650,203.980,0.000,0.000,441.630,"39,152","1,194",0,0,"40,346"
2015,12,AZ,12919,Morenci Water and Electric,Final,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3
2015,12,AZ,16572,Salt River Project,Final,99.166,18.710,2.936,0.000,120.812,"15,020",323,49,0,"15,392"
2015,12,AZ,19189,Trico Electric Cooperative Inc,Final,8.582,6.760,0.000,0.000,15.342,"1,284",25,0,0,"1,309"
2015,12,AZ,19728,"UNS Electric, Inc",Final,14.267,5.606,0.772,0.000,20.645,"1,770",112,14,0,"1,896"
2015,12,AZ,21538,"Mohave Electric Cooperative, I",Final,3.779,1.593,0.000,0.000,5.372,466,66,0,0,532
2015,12,AZ,24211,Tucson Electric Power Co,Final,62.658,1.773,73.792,0.000,138.223,"9,091",77,305,0,"9,473"
2015,12,AZ,99999,State Adjustment,Final,14.191,4.516,.,.,18.707,.,.,.,.,.
2015,12,CA,9216,Imperial Irrigation District,Final,13.932,23.225,0.000,0.000,37.157,"2,437",146,0,0,"2,583"
2015,12,CA,11208,Los Angeles Department of Water & Power,Final,90.690,60.900,0.000,0.000,151.590,"18,775",759,0,0,"19,534"
2015,12,CA,12745,Modesto Irrigation District,Final,14.400,6.400,6.900,0.000,27.700,"2,636",72,33,0,"2,741"
2015,12,CA,14328,Pacific Gas & Electric Co,Final,"1,059.675",378.105,410.554,0.000,"1,848.334","209,257","5,868","1,720",0,"216,845"
2015,12,CA,14354,PacifiCorp,Final,1.475,1.463,0.587,0.000,3.525,192,25,7,0,224
2015,12,CA,14534,City of Pasadena - (CA),Final,3.151,3.524,0.000,0.000,6.675,764,43,0,0,807
2015,12,CA,16534,Sacramento Municipal Util Dist,Final,45.145,24.028,15.787,0.000,84.960,"11,704",311,44,0,"12,059"
2015,12,CA,16609,San Diego Gas & Electric Co,Final,373.135,67.078,36.135,0.000,476.348,"73,198","1,375",45,0,"74,618"
2015,12,CA,17609,Southern California Edison Co,Final,794.313,230.608,219.706,0.000,"1,244.627","154,756","3,818",504,0,"159,078"
2015,12,CA,17612,Bear Valley Electric Service,Final,1.166,0.927,0.000,0.000,2.093,263,12,0,0,275
2015,12,CA,19281,Turlock Irrigation District,Final,7.753,0.435,17.341,0.000,25.529,"1,196",29,93,0,"1,318"
2015,12,CA,99999,State Adjustment,Final,50.387,31.840,2.825,.,85.052,.,.,.,.,.
2015,12,CO,3989,City of Colorado Springs - (CO),Final,1.987,4.616,0.000,0.000,6.603,431,72,0,0,503
2015,12,CO,6604,City of Fort Collins - (CO),Final,2.083,0.888,1.380,0.000,4.351,416,52,3,0,471
2015,12,CO,9336,Intermountain Rural Elec Assn,Final,6.425,0.056,0.000,0.000,6.481,"1,074",4,0,0,"1,078"
2015,12,CO,12866,Moon Lake Electric Assn Inc,Final,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5
2015,12,CO,15257,"Poudre Valley R  E  A, Inc",Final,1.462,0.120,0.020,0.000,1.602,231,12,1,0,244
2015,12,CO,15466,Public Service Co of Colorado,Final,136.215,111.297,0.624,0.000,248.136,"24,620","2,152",11,0,"26,783"
2015,12,CO,16603,"San Luis Valley R E C, Inc",Final,0.236,0.096,0.030,0.000,0.362,59,10,2,0,71
2015,12,CO,19499,"United Power, Inc",Final,7.462,0.351,0.021,0.000,7.834,"1,213",13,1,0,"1,227"
2015,12,CO,27058,"High West Energy, Inc",Final,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1
2015,12,CO,56146,Black Hills/Colorado Elec.Util,Final,3.822,5.911,1.900,0.000,11.633,640,183,2,0,825
2015,12,CO,99999,State Adjustment,Final,18.779,2.567,0.614,.,21.960,.,.,.,.,.
2015,12,CT,4176,Connecticut Light & Power Co,Final,81.915,76.033,9.685,0.000,167.633,"12,105",795,25,0,"12,925"
2015,12,CT,7716,Groton Dept of Utilities - (CT),Final,4.037,0.000,0.000,0.000,4.037,795,0,0,0,795
2015,12,CT,19497,United Illuminating Co,Final,13.323,13.440,1.623,0.000,28.386,"2,169",113,14,0,"2,296"
2015,12,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5
2015,12,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,12,DC,15270,Potomac Electric Power Co,Final,6.248,4.141,0.000,0.000,10.389,"1,505",97,0,0,"1,602"
2015,12,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,12,DE,5027,Delmarva Power,Final,14.480,10.219,2.505,0.000,27.204,"2,109",196,8,0,"2,313"
2015,12,DE,5070,Delaware Electric Cooperative,Final,4.831,2.066,0.000,0.000,6.897,658,39,0,0,697
2015,12,DE,5335,City of Dover - (DE),Final,0.516,1.132,0.000,0.000,1.648,71,22,0,0,93
2015,12,DE,13519,City of Newark - (DE),Final,0.102,0.000,0.073,0.000,0.175,54,0,6,0,60
2015,12,DE,99999,State Adjustment,Final,0.050,0.625,.,.,0.675,.,.,.,.,.
2015,12,FL,6452,Florida Power & Light Co,Final,20.123,23.801,0.000,0.000,43.924,"3,471",794,0,0,"4,265"
2015,12,FL,6455,"Duke Energy Florida, Inc",Final,14.398,10.043,3.064,0.000,27.505,"2,639",324,7,0,"2,970"
2015,12,FL,6457,Florida Public Utilities Co,Final,0.343,0.000,0.000,0.000,0.343,69,0,0,0,69
2015,12,FL,7801,Gulf Power Co,Final,1.893,0.332,0.000,0.000,2.225,364,111,0,0,475
2015,12,FL,9617,JEA,Final,3.155,0.406,0.000,0.000,3.561,467,28,0,0,495
2015,12,FL,18454,Tampa Electric Co,Final,4.953,4.970,0.000,0.000,9.923,707,104,0,0,811
2015,12,FL,99999,State Adjustment,Final,14.625,11.906,0.268,.,26.799,.,.,.,.,.
2015,12,GA,3916,Cobb Electric Membership Corp,Final,0.526,0.198,0.000,0.000,0.724,126,7,0,0,133
2015,12,GA,99999,State Adjustment,Final,5.276,3.209,2.298,.,10.783,.,.,.,.,.
2015,12,HI,8287,Hawaii Electric Light Co Inc,Final,45.137,13.167,1.682,0.000,59.986,"9,100",491,36,0,"9,627"
2015,12,HI,10071,Kauai Island Utility Cooperative,Final,11.674,6.406,0.000,0.000,18.080,"2,914",251,0,0,"3,165"
2015,12,HI,11843,Maui Electric Co Ltd,Final,47.080,17.159,0.000,0.000,64.239,"8,705",623,0,0,"9,328"
2015,12,HI,19547,Hawaiian Electric Co Inc,Final,187.506,35.914,0.000,0.000,223.420,"40,222","1,029",0,0,"41,251"
2015,12,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.
2015,12,IA,9417,Interstate Power and Light Co,Final,7.209,21.780,0.801,0.000,29.790,801,733,24,0,"1,558"
2015,12,IA,12341,MidAmerican Energy Co,Final,1.241,2.153,2.356,0.000,5.750,175,77,4,0,256
2015,12,IA,99999,State Adjustment,Final,2.713,0.256,0.082,.,3.051,.,.,.,.,.
2015,12,ID,9187,City of Idaho Falls - (ID),Final,0.026,0.075,0.000,0.000,0.101,6,6,0,0,12
2015,12,ID,9191,Idaho Power Co,Final,3.087,1.541,0.133,0.000,4.761,604,104,2,0,710
2015,12,ID,10454,Kootenai Electric Cooperative,Final,0.091,0.000,0.000,0.000,0.091,19,0,0,0,19
2015,12,ID,11273,Lower Valley Energy Inc,Final,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3
2015,12,ID,14354,PacifiCorp,Final,0.651,0.362,0.000,0.000,1.013,137,24,0,0,161
2015,12,ID,20169,Avista Corp,Final,0.182,0.226,0.000,0.000,0.408,39,11,0,0,50
2015,12,ID,99999,State Adjustment,Final,0.113,.,.,.,0.113,.,.,.,.,.
2015,12,IL,4110,Commonwealth Edison Co,Final,3.010,7.040,0.000,0.000,10.050,555,96,0,0,651
2015,12,IL,12341,MidAmerican Energy Co,Final,0.064,2.362,0.000,0.000,2.426,13,5,0,0,18
2015,12,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4
2015,12,IL,56697,Ameren Illinois Company,Final,1.870,0.945,0.000,0.000,2.815,351,98,0,0,449
2015,12,IL,99999,State Adjustment,Final,1.879,0.554,0.135,.,2.568,.,.,.,.,.
2015,12,IN,9273,Indianapolis Power & Light Co,Final,0.349,1.103,0.000,0.000,1.452,68,11,0,0,79
2015,12,IN,9324,Indiana Michigan Power Co,Final,0.494,0.539,0.000,0.000,1.033,88,33,0,0,121
2015,12,IN,13756,Northern Indiana Pub Serv Co,Final,0.419,2.371,0.000,0.000,2.790,82,19,0,0,101
2015,12,IN,15470,"Duke Energy Indiana, LLC",Final,1.817,4.281,0.000,0.000,6.098,317,82,0,0,399
2015,12,IN,17633,Southern Indiana Gas & Elec Co,Final,0.947,0.222,0.000,0.000,1.169,122,13,0,0,135
2015,12,IN,99999,State Adjustment,Final,1.560,0.073,0.017,.,1.650,.,.,.,.,.
2015,12,KS,9996,City of Kansas City - (KS),Final,0.043,0.018,0.000,0.000,0.061,7,2,0,0,9
2015,12,KS,10000,Kansas City Power & Light Co,Final,0.374,0.306,0.000,0.000,0.680,70,16,0,0,86
2015,12,KS,10005,Kansas Gas & Electric Co,Final,0.395,0.424,0.000,0.000,0.819,79,18,0,0,97
2015,12,KS,22500,Westar Energy Inc,Final,1.289,1.396,0.000,0.000,2.685,233,62,0,0,295
2015,12,KS,99999,State Adjustment,Final,0.289,0.039,.,.,0.328,.,.,.,.,.
2015,12,KY,9964,Kenergy Corp,Final,0.065,0.000,0.000,0.000,0.065,10,0,0,0,10
2015,12,KY,10171,Kentucky Utilities Co,Final,0.647,0.200,0.000,0.000,0.847,98,20,0,0,118
2015,12,KY,11249,Louisville Gas & Electric Co,Final,0.716,0.329,0.000,0.000,1.045,181,28,0,0,209
2015,12,KY,17564,South Kentucky Rural E C C,Final,0.047,0.060,0.000,0.000,0.107,9,2,0,0,11
2015,12,KY,19446,Duke Energy Kentucky,Final,0.107,0.483,0.000,0.000,0.590,25,10,0,0,35
2015,12,KY,22053,Kentucky Power Co,Final,0.045,0.094,0.000,0.000,0.139,4,6,0,0,10
2015,12,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11
2015,12,KY,99999,State Adjustment,Final,0.623,0.202,.,.,0.825,.,.,.,.,.
2015,12,LA,3265,Cleco Power LLC,Final,13.880,1.024,0.000,0.000,14.904,"2,371",96,0,0,"2,467"
2015,12,LA,11241,Entergy Louisiana LLC,Final,48.028,1.446,0.000,0.000,49.474,"8,021",476,0,0,"8,497"
2015,12,LA,13478,Entergy New Orleans Inc,Final,33.478,0.887,0.000,0.000,34.365,"6,445",33,0,0,"6,478"
2015,12,LA,17698,Southwestern Electric Power Co,Final,7.317,0.314,0.000,0.000,7.631,"1,296",110,0,0,"1,406"
2015,12,LA,99999,State Adjustment,Final,21.026,1.178,.,.,22.204,.,.,.,.,.
2015,12,MA,6374,Fitchburg Gas & Elec Light Co,Final,4.342,5.475,0.772,0.000,10.589,690,21,4,0,715
2015,12,MA,8774,City of Holyoke - (MA),Final,0.024,0.004,0.000,0.000,0.028,3,3,0,0,6
2015,12,MA,11804,Massachusetts Electric Co,Final,125.363,333.480,0.000,0.000,458.843,"20,185","2,330",0,0,"22,515"
2015,12,MA,13206,Nantucket Electric Co,Final,0.079,0.360,0.000,0.000,0.439,17,3,0,0,20
2015,12,MA,15748,Town of Reading - (MA),Final,0.269,0.000,0.969,0.000,1.238,41,0,9,0,50
2015,12,MA,20455,Western Massachusetts Electric Company,Final,19.624,35.577,1.522,0.000,56.723,"3,105",195,7,0,"3,307"
2015,12,MA,54913,NSTAR Electric Company,Final,92.447,210.995,35.599,0.000,339.041,"14,613","1,096",188,0,"15,897"
2015,12,MA,99999,State Adjustment,Final,7.236,3.716,0.408,.,11.360,.,.,.,.,.
2015,12,MD,1167,Baltimore Gas & Electric Co,Final,71.934,59.650,0.000,0.000,131.584,"11,317",383,0,0,"11,700"
2015,12,MD,5027,Delmarva Power,Final,11.655,17.550,1.017,0.000,30.222,"1,111",89,2,0,"1,202"
2015,12,MD,15263,The Potomac Edison Company,Final,17.153,8.850,8.857,0.000,34.860,"2,119",82,7,0,"2,208"
2015,12,MD,15270,Potomac Electric Power Co,Final,43.630,19.247,0.000,0.000,62.877,"5,193",95,0,0,"5,288"
2015,12,MD,99999,State Adjustment,Final,16.198,10.758,6.818,.,33.774,.,.,.,.,.
2015,12,ME,1179,Emera Maine,Final,1.706,1.617,0.626,0.000,3.949,380,106,2,0,488
2015,12,ME,3266,Central Maine Power Co,Final,9.724,6.355,0.000,0.000,16.079,"1,862",225,0,0,"2,087"
2015,12,ME,99999,State Adjustment,Final,0.295,0.005,.,.,0.300,.,.,.,.,.
2015,12,MI,392,Alpena Power Co,Final,0.003,0.010,0.000,0.000,0.013,17,2,0,0,19
2015,12,MI,3828,Cloverland Electric Co-op,Final,0.094,0.025,0.000,0.000,0.119,23,7,0,0,30
2015,12,MI,4254,Consumers Energy Co,Final,1.768,2.093,0.000,0.000,3.861,342,82,0,0,424
2015,12,MI,5109,DTE Electric Company,Final,6.962,4.571,0.247,0.000,11.780,"1,068",249,11,0,"1,328"
2015,12,MI,9324,Indiana Michigan Power Co,Final,0.137,0.081,0.006,0.000,0.224,25,7,1,0,33
