seqID,gender,age,ethnicity,hhSize,hhChild,hhTeen,hhElder,hhIncomeAnnual
82631,Female,10,Hispanic,7,1,4,0,4
82632,Female,1,Hispanic,4,1,0,0,99
82633,Male,15,White,4,0,2,0,7
82634,Male,23,Black,2,0,0,0,NA
82635,Female,62,Asian,2,0,0,2,15
82636,Female,46,Asian,2,0,0,0,14
82637,Male,80,White,2,0,0,2,6
82638,Female,29,Black,3,0,1,0,10
82639,Male,16,Black,4,0,1,2,5
82640,Female,24,White,2,0,0,0,14
82641,Female,8,Other,2,0,1,0,9
82642,Female,66,Hispanic,4,0,0,2,1
82643,Female,38,White,7,1,4,0,8
82644,Male,25,Other,3,1,0,0,6
82645,Female,6,Black,6,1,3,0,3
82646,Male,56,Hispanic,6,0,3,0,99
82647,Female,10,Black,6,1,2,0,14
82648,Female,25,Hispanic,7,3,2,0,5
82649,Female,7,Hispanic,5,1,2,0,5
82650,Female,43,Black,4,0,2,0,14
82651,Male,78,Black,6,0,1,2,5
82652,Male,73,Asian,3,0,0,2,14
82653,Male,7,White,7,1,4,1,3
82654,Female,18,Hispanic,4,0,0,1,14
82655,Female,75,Asian,3,0,0,1,8
82656,Male,12,White,4,0,2,0,15
82657,Female,66,White,1,0,0,1,6
82658,Male,6,Black,5,0,2,0,4
82659,Female,0,Black,3,2,0,0,13
82660,Female,32,White,5,1,2,0,7
82661,Female,6,Asian,4,1,1,0,15
82662,Female,13,White,3,0,2,0,7
82663,Female,0,Black,3,1,0,0,8
82664,Male,48,White,4,0,2,0,77
82665,Female,53,White,2,0,1,0,5
82666,Male,47,Black,4,0,2,0,12
82667,Male,5,Asian,5,2,0,0,9
82668,Male,32,White,2,0,0,0,12
82669,Female,33,Black,2,0,0,0,15
82670,Male,18,Hispanic,6,0,3,0,4
82671,Female,30,White,6,0,4,0,5
82672,Male,8,White,4,1,1,0,15
82673,Female,16,Black,3,0,1,0,15
82674,Female,45,Asian,4,0,2,0,15
82675,Male,71,White,2,0,0,2,6
82676,Female,6,Hispanic,5,0,2,2,3
82677,Female,80,Hispanic,1,0,0,1,13
82678,Female,58,White,5,0,0,1,15
82679,Female,7,Hispanic,4,0,2,0,4
82680,Male,41,White,6,0,4,0,5
82681,Male,1,Black,4,2,0,0,14
82682,Male,37,Black,4,1,2,0,15
82683,Male,9,Black,6,3,2,0,3
82684,Female,42,Hispanic,4,1,2,0,7
82685,Male,47,White,1,0,0,0,7
82686,Male,10,Hispanic,6,2,2,0,1
82687,Female,5,Black,4,1,1,0,77
82688,Male,63,Asian,1,0,0,1,12
82689,Female,0,White,3,1,0,0,15
82690,Male,6,White,7,2,3,0,6
82691,Male,29,White,7,0,0,0,12
82692,Male,39,White,2,0,0,1,2
82693,Male,6,Hispanic,6,0,3,0,5
82694,Female,8,Hispanic,7,2,4,1,12
82695,Male,20,White,4,2,0,0,5
82696,Female,22,White,2,0,0,0,3
82697,Female,18,Asian,6,0,3,0,15
82698,Male,74,Black,2,0,0,2,10
82699,Male,7,Other,5,1,2,0,8
82700,Male,4,Asian,4,2,0,0,14
82701,Female,14,White,3,1,1,0,1
82702,Female,64,Black,2,0,0,1,8
82703,Male,50,Asian,7,2,1,0,8
82704,Male,41,White,4,0,1,0,15
82705,Female,76,Black,3,0,0,2,9
82706,Female,9,White,4,0,2,0,15
82707,Male,73,White,1,0,0,1,13
82708,Female,78,White,2,0,0,2,14
82709,Female,61,White,1,0,0,1,1
82710,Female,61,White,2,0,0,2,15
82711,Female,30,Asian,4,1,1,0,4
82712,Female,56,White,5,2,0,0,15
82713,Male,16,Black,5,2,1,0,8
82714,Female,14,Hispanic,5,0,3,0,8
82715,Female,8,Black,4,0,2,0,15
82716,Female,19,Hispanic,7,1,3,0,8
82717,Male,14,Black,2,0,1,0,15
82718,Male,34,White,5,1,2,0,7
82719,Female,35,Other,5,0,3,0,6
82720,Male,58,Asian,7,3,0,0,8
82721,Male,49,White,2,0,0,0,8
82722,Male,6,Hispanic,5,1,2,1,6
82723,Female,74,White,1,0,0,1,2
82724,Female,28,Hispanic,3,1,1,0,2
82725,Female,17,Asian,4,0,1,1,2
82726,Female,16,Black,7,2,3,0,14
82727,Male,77,White,4,0,0,2,15
82728,Female,18,Hispanic,6,0,2,0,12
82729,Female,22,White,4,2,0,0,4
82730,Female,14,Asian,7,2,1,0,8
82731,Female,36,White,5,1,0,0,7
82732,Male,9,White,7,2,3,0,7
82733,Female,40,Other,5,0,2,0,15
82734,Male,29,Hispanic,6,0,2,0,8
82735,Female,23,Hispanic,7,2,1,0,7
82736,Male,26,White,7,1,2,0,8
82737,Female,66,Black,6,0,0,2,3
82738,Male,3,Black,4,2,1,0,2
82739,Female,55,White,2,0,0,1,10
82740,Male,65,Black,1,0,0,1,7
82741,Male,70,White,1,0,0,1,2
82742,Female,52,Asian,3,0,0,1,15
82743,Female,47,White,4,0,2,0,77
82744,Male,0,Black,5,1,2,0,3
82745,Male,38,White,6,1,1,0,9
82746,Male,33,White,7,1,4,0,8
82747,Female,0,White,4,1,1,0,9
82748,Female,43,Black,3,0,0,0,4
82749,Male,64,White,3,0,0,2,15
82750,Female,27,Asian,4,2,0,0,8
82751,Female,0,White,4,2,0,0,9
82752,Male,34,Black,3,1,0,0,6
82753,Female,2,Hispanic,5,1,0,2,6
82754,Female,0,White,4,1,1,0,15
82755,Female,32,White,5,1,0,0,7
82756,Male,55,White,5,0,2,0,15
82757,Male,80,White,2,0,0,2,4
82758,Male,52,White,7,0,0,1,12
82759,Male,24,White,1,0,0,0,3
82760,Female,2,Other,5,3,0,0,15
82761,Female,0,White,5,2,1,0,15
82762,Female,26,Other,4,1,1,0,4
82763,Female,12,White,4,0,2,0,9
82764,Male,6,Black,6,3,2,0,3
82765,Male,80,White,2,0,0,2,8
82766,Female,48,Hispanic,3,0,1,0,6
82767,Male,7,Black,2,0,1,0,3
82768,Female,9,Black,5,0,3,0,7
82769,Female,55,Asian,7,1,1,0,15
82770,Female,46,White,5,0,3,0,14
82771,Male,41,White,5,1,0,2,6
82772,Female,60,White,6,0,1,2,14
82773,Male,67,Hispanic,2,0,0,1,5
82774,Female,19,Black,1,0,0,0,1
82775,Male,57,Hispanic,4,0,0,1,NA
82776,Male,37,Asian,2,0,0,0,6
82777,Female,2,Hispanic,5,2,1,0,2
82778,Male,57,Black,6,0,0,3,8
82779,Female,63,White,3,0,0,2,15
82780,Female,28,Other,7,2,0,1,77
82781,Female,17,Hispanic,4,1,2,0,14
82782,Male,53,Hispanic,1,0,0,0,7
82783,Female,0,White,7,3,2,0,7
82784,Female,32,Hispanic,3,1,0,0,9
82785,Male,73,White,2,0,0,2,6
82786,Male,11,Other,4,0,2,0,14
82787,Male,14,White,4,0,2,0,8
82788,Male,43,Asian,3,1,0,0,15
82789,Male,9,Black,3,0,2,0,6
82790,Male,72,White,2,0,0,2,5
82791,Female,56,White,2,0,0,0,5
82792,Female,10,Black,7,0,4,1,14
82793,Female,2,Other,7,3,4,0,8
82794,Female,55,Hispanic,3,0,0,2,6
82795,Female,16,White,5,1,1,0,4
82796,Male,11,Asian,4,0,2,0,9
82797,Female,18,Hispanic,5,0,2,0,99
82798,Female,31,Black,3,1,1,0,2
82799,Male,9,White,4,0,2,0,14
82800,Male,14,Asian,7,2,2,0,15
82801,Male,6,Hispanic,5,0,3,0,3
82802,Male,76,White,2,0,0,2,NA
82803,Female,23,Hispanic,3,1,0,0,14
82804,Male,11,Other,2,0,1,0,6
82805,Female,34,White,4,2,0,0,15
82806,Male,0,Asian,4,2,0,0,14
82807,Female,3,Black,3,2,0,0,2
82808,Male,9,Hispanic,7,3,3,0,6
82809,Female,8,Other,7,3,1,0,7
82810,Female,41,Other,4,0,0,0,14
82811,Female,51,White,1,0,0,0,14
82812,Male,62,Black,2,0,0,2,4
82813,Female,24,White,3,1,0,0,8
82814,Male,44,Black,5,0,0,0,12
82815,Female,80,Asian,1,0,0,1,2
82816,Male,66,Black,2,0,0,2,14
82817,Female,16,Other,4,0,1,0,15
82818,Male,11,Black,7,1,4,0,8
82819,Male,2,Black,4,2,1,0,6
82820,Male,78,White,3,0,0,3,8
82821,Male,13,Black,7,3,4,0,1
82822,Male,56,Black,3,0,1,0,6
82823,Female,70,White,2,0,0,2,15
82824,Male,16,White,7,3,3,0,14
82825,Female,18,Black,3,0,0,0,7
82826,Male,64,Asian,3,0,0,2,15
82827,Female,61,Asian,1,0,0,1,8
82828,Female,4,Black,4,2,0,0,14
82829,Male,63,White,2,0,0,1,5
82830,Male,0,White,3,1,0,0,7
82831,Female,54,Black,1,0,0,0,1
82832,Female,49,White,3,0,1,0,14
82833,Male,39,White,1,0,0,0,6
82834,Female,12,Asian,4,0,2,0,15
82835,Female,4,White,5,2,1,0,14
82836,Male,20,White,5,0,1,0,10
82837,Female,1,Hispanic,7,3,3,0,6
82838,Female,26,Black,3,0,0,0,7
82839,Female,32,White,3,0,0,2,7
82840,Male,59,White,1,0,0,0,14
82841,Male,45,Asian,4,1,1,0,9
82842,Female,68,White,2,0,0,2,12
82843,Female,14,Black,5,0,3,0,10
82844,Male,58,White,2,0,0,0,14
82845,Male,64,Asian,2,0,0,2,15
82846,Female,33,Asian,5,1,2,0,8
82847,Female,5,White,2,1,0,0,10
82848,Female,18,Other,7,0,2,0,15
82849,Male,80,White,1,0,0,1,8
82850,Male,30,White,4,0,0,2,8
82851,Female,51,Hispanic,5,0,3,0,8
82852,Female,5,Black,4,1,1,0,3
82853,Male,1,Other,5,3,0,0,9
82854,Male,68,Hispanic,1,0,0,1,3
82855,Male,80,White,6,1,0,1,10
82856,Male,44,Other,4,0,0,2,6
82857,Female,47,Black,1,0,0,0,8
82858,Female,0,Hispanic,5,1,1,0,5
82859,Female,80,Asian,3,0,0,1,8
82860,Male,48,White,4,2,0,0,15
82861,Female,6,Black,3,1,1,0,6
82862,Female,39,Asian,5,1,1,1,15
82863,Female,69,Black,3,1,0,1,8
82864,Male,31,White,5,0,0,1,NA
82865,Female,14,Hispanic,3,0,1,0,4
82866,Female,5,White,5,1,2,0,14
82867,Female,41,Asian,5,0,3,0,15
82868,Male,78,White,1,0,0,1,3
82869,Male,0,Hispanic,5,3,0,0,5
82870,Female,3,White,5,1,2,0,14
82871,Male,0,Hispanic,4,1,1,0,7
82872,Male,0,White,5,1,2,0,7
82873,Female,1,Black,2,1,0,0,1
82874,Female,59,White,3,0,0,1,7
82875,Female,10,Black,4,0,3,0,9
82876,Male,80,Asian,6,1,2,2,7
82877,Female,2,Black,2,1,0,0,6
82878,Female,6,White,3,1,1,0,3
82879,Female,76,Black,3,0,0,3,7
82880,Female,6,Hispanic,4,0,2,0,6
82881,Male,70,White,2,0,0,2,15
82882,Female,80,Asian,1,0,0,1,12
82883,Female,1,Asian,6,3,1,0,8
82884,Male,18,White,5,0,0,1,15
82885,Male,10,Black,6,0,4,0,5
82886,Male,80,White,2,0,0,2,77
82887,Female,7,Black,4,0,2,0,15
82888,Male,21,Black,4,0,0,1,6
82889,Male,66,White,2,0,0,1,4
82890,Female,2,Hispanic,4,1,1,0,8
82891,Male,11,Hispanic,7,1,4,0,3
82892,Male,0,Hispanic,3,1,0,0,6
82893,Female,15,White,4,0,2,0,15
82894,Male,49,Asian,5,1,2,0,77
82895,Female,57,Hispanic,7,0,0,1,15
82896,Female,22,Black,4,0,0,0,15
82897,Female,46,White,3,0,0,0,4
82898,Male,66,Hispanic,7,0,4,1,6
82899,Male,66,Hispanic,2,0,0,2,12
82900,Male,80,White,2,0,0,2,9
82901,Male,68,Hispanic,2,0,0,2,3
82902,Female,41,White,4,2,0,0,15
82903,Female,57,Hispanic,7,0,1,1,8
82904,Female,68,White,2,0,0,2,14
82905,Male,7,Hispanic,4,1,1,0,14
82906,Male,72,White,2,0,0,2,6
82907,Male,21,Black,4,0,0,0,15
82908,Male,6,Black,5,0,3,0,2
82909,Male,55,White,3,0,0,0,8
82910,Male,7,White,4,0,2,2,6
82911,Female,5,Other,6,2,2,0,1
82912,Female,10,White,6,0,4,0,15
82913,Male,28,Black,1,0,0,0,9
82914,Male,5,White,4,2,0,0,14
82915,Male,70,White,3,0,0,2,5
82916,Female,53,White,4,0,0,0,3
82917,Male,42,Asian,3,1,0,0,15
82918,Male,80,White,1,0,0,1,5
82919,Male,6,White,4,1,1,0,15
82920,Female,45,White,3,0,2,0,6
82921,Male,9,Hispanic,4,0,1,0,6
82922,Male,1,Other,5,2,1,0,3
82923,Male,6,White,5,1,2,0,5
82924,Female,21,White,2,0,0,0,3
82925,Male,38,Asian,4,1,1,0,15
82926,Female,57,Asian,3,0,0,0,7
82927,Female,1,Black,5,1,2,0,13
82928,Female,7,Black,4,0,1,0,15
82929,Female,51,White,1,0,0,0,6
82930,Female,14,Asian,3,0,1,0,15
82931,Male,70,Hispanic,4,0,0,2,1
82932,Female,23,White,3,1,0,0,7
82933,Male,29,Other,3,1,0,0,15
82934,Male,5,Hispanic,6,1,3,0,13
82935,Female,0,Hispanic,6,2,2,0,7
82936,Male,6,Black,7,0,2,2,1
82937,Male,4,Other,4,2,0,0,15
82938,Female,52,Black,1,0,0,0,6
82939,Male,23,Black,5,0,1,1,9
82940,Female,21,White,2,0,0,0,5
82941,Male,3,White,7,2,1,0,7
82942,Male,12,White,3,0,1,0,7
82943,Male,45,Asian,6,0,3,1,15
82944,Female,1,White,3,1,0,0,2
82945,Female,80,White,4,0,0,3,5
82946,Female,45,White,5,0,1,0,10
82947,Female,0,White,3,1,0,0,8
82948,Female,45,White,3,0,1,1,13
82949,Male,67,White,2,0,0,2,7
82950,Female,2,Black,2,1,0,0,8
82951,Female,65,Black,2,0,0,2,6
82952,Female,66,White,2,0,0,2,15
82953,Male,68,White,2,0,0,1,15
82954,Male,4,Black,6,3,2,0,3
82955,Female,45,White,2,0,1,0,15
82956,Male,72,Other,2,0,0,1,10
82957,Female,38,Hispanic,3,0,1,1,4
82958,Male,11,Hispanic,6,1,2,0,9
82959,Male,55,Black,2,0,0,0,13
82960,Female,4,Asian,6,2,1,0,15
82961,Female,61,Black,3,1,0,1,5
82962,Male,47,Black,3,0,1,0,4
82963,Female,60,White,1,0,0,1,5
82964,Male,60,Black,4,0,0,1,6
82965,Female,38,Hispanic,7,3,2,0,8
82966,Male,1,Black,5,3,1,0,4
82967,Female,80,White,1,0,0,1,3
82968,Female,79,White,1,0,0,1,4
82969,Male,54,Hispanic,3,0,0,2,4
82970,Male,60,Hispanic,1,0,0,1,1
82971,Female,34,White,6,1,3,0,10
82972,Female,1,Asian,7,3,0,0,8
82973,Male,1,White,6,2,2,0,10
82974,Male,54,Hispanic,6,0,3,0,99
82975,Female,44,White,3,0,1,0,9
82976,Male,22,White,3,0,0,1,14
82977,Female,10,Other,5,1,2,0,14
82978,Female,41,Asian,3,0,0,2,14
82979,Male,12,Hispanic,4,0,3,0,2
82980,Female,12,Black,4,0,2,0,15
82981,Female,0,White,5,3,0,0,6
82982,Female,74,Hispanic,7,0,0,1,9
82983,Female,10,Asian,5,0,3,0,15
82984,Female,12,Hispanic,7,0,4,1,6
82985,Female,6,Black,3,0,2,0,7
82986,Male,15,Asian,6,0,4,0,2
82987,Male,60,White,2,0,0,1,7
82988,Female,6,Hispanic,5,0,3,0,14
82989,Male,80,Black,2,0,0,1,3
82990,Male,66,Hispanic,2,0,0,2,4
82991,Female,16,Black,3,0,2,0,8
82992,Female,17,White,4,0,2,0,5
82993,Female,8,Black,3,0,2,0,5
82994,Female,6,Hispanic,3,0,1,0,8
82995,Male,72,White,2,0,0,2,8
82996,Female,37,Hispanic,4,2,0,0,6
82997,Female,53,Hispanic,3,0,0,0,15
82998,Male,61,Black,3,0,0,1,6
82999,Male,35,Hispanic,7,0,0,0,10
83000,Male,7,Hispanic,6,0,4,0,8
83001,Female,43,Asian,2,0,0,0,15
83002,Male,50,Hispanic,4,0,2,0,14
83003,Female,32,White,5,1,2,0,14
83004,Male,34,White,2,1,0,0,6
83005,Male,72,White,1,0,0,1,9
83006,Female,71,Hispanic,1,0,0,1,4
83007,Male,66,Hispanic,4,0,0,1,5
83008,Female,10,Black,6,0,3,0,5
83009,Male,24,Hispanic,7,0,1,0,12
83010,Female,80,White,1,0,0,1,5
83011,Female,21,Hispanic,6,1,1,0,14
83012,Female,12,Other,2,0,1,0,8
83013,Male,63,White,1,0,0,1,3
83014,Male,29,Hispanic,7,0,0,1,14
83015,Male,8,White,4,0,2,0,6
83016,Female,80,Black,4,0,0,2,15
83017,Female,17,Hispanic,4,0,1,2,4
83018,Female,20,Hispanic,6,1,0,1,10
83019,Female,57,Black,4,0,2,0,8
83020,Male,62,Black,1,0,0,1,3
83021,Female,15,Hispanic,4,0,2,0,6
83022,Male,10,White,7,2,3,0,7
83023,Male,19,White,3,0,0,0,4
83024,Female,13,Hispanic,3,0,1,0,15
83025,Female,15,Black,5,0,2,0,9
83026,Male,76,Asian,2,0,0,2,15
83027,Female,50,Black,1,0,0,0,7
83028,Male,7,Other,5,1,2,0,4
83029,Male,8,White,4,1,2,0,9
83030,Male,7,Black,2,0,1,0,10
83031,Male,49,Hispanic,2,0,0,0,14
83032,Male,8,Black,3,0,1,0,10
83033,Female,60,Black,6,0,0,2,3
83034,Male,10,White,4,0,2,0,4
83035,Male,9,Hispanic,5,0,3,0,3
83036,Female,17,Hispanic,7,0,4,1,6
83037,Female,66,Black,2,0,0,2,7
83038,Male,12,White,6,1,3,0,15
83039,Male,19,White,6,1,2,0,7
83040,Female,11,Black,4,1,2,0,1
83041,Female,32,White,5,3,0,0,6
83042,Female,26,Black,3,1,0,0,8
83043,Male,4,Hispanic,6,2,2,0,6
83044,Male,14,Black,3,0,2,0,14
83045,Male,51,Hispanic,4,0,1,0,5
83046,Female,79,Black,2,0,1,1,3
83047,Male,31,Asian,6,1,0,0,4
83048,Male,48,White,3,0,0,1,15
83049,Male,4,Hispanic,7,1,2,0,6
83050,Female,46,Hispanic,5,1,1,0,8
83051,Male,13,Black,2,0,1,0,5
83052,Male,76,Black,1,0,0,1,7
83053,Female,11,White,7,1,4,0,8
83054,Male,12,White,5,0,2,0,15
83055,Female,10,Black,6,0,4,0,5
83056,Female,16,Hispanic,5,0,2,0,12
83057,Male,6,Hispanic,5,0,3,0,3
83058,Male,27,Other,1,0,0,0,9
83059,Male,19,White,3,0,0,0,15
83060,Female,15,White,5,0,1,0,15
83061,Female,55,Hispanic,3,0,1,0,8
83062,Male,14,Hispanic,4,0,3,0,6
83063,Female,53,Black,1,0,0,0,9
83064,Male,41,Black,1,0,0,0,6
83065,Female,44,Black,2,0,0,1,9
83066,Male,9,Black,6,0,3,0,6
83067,Female,34,White,2,0,0,0,14
83068,Female,59,Hispanic,2,0,0,1,9
83069,Female,25,Asian,2,0,0,0,9
83070,Female,71,Asian,7,0,2,1,15
83071,Female,10,White,5,0,3,0,15
83072,Female,7,Hispanic,4,1,1,0,6
83073,Female,53,White,2,0,0,0,9
83074,Female,27,White,2,0,0,0,10
83075,Female,77,Asian,4,0,1,1,15
83076,Female,13,Hispanic,5,0,3,0,4
83077,Female,8,Asian,4,1,1,0,7
83078,Male,32,White,4,2,0,0,15
83079,Female,40,Asian,4,1,1,0,15
83080,Female,7,Asian,4,1,1,0,5
83081,Male,41,White,4,0,1,0,3
83082,Male,27,Black,3,0,0,0,9
83083,Female,23,Hispanic,3,1,0,0,14
83084,Male,50,Hispanic,5,1,1,0,8
83085,Male,18,Asian,2,0,1,0,1
83086,Male,1,Hispanic,5,1,2,0,6
83087,Male,39,White,3,0,0,2,15
83088,Female,78,Black,3,0,0,2,9
83089,Female,0,Asian,3,1,0,0,8
83090,Male,4,White,5,2,1,0,6
83091,Female,6,Black,4,0,2,0,14
83092,Male,57,Hispanic,2,0,0,0,15
83093,Male,16,Hispanic,6,1,3,0,5
83094,Male,43,Asian,3,0,0,1,15
83095,Male,0,White,5,3,0,0,9
83096,Female,23,Hispanic,4,0,0,0,77
83097,Male,51,White,4,0,2,0,15
83098,Female,80,White,2,0,0,2,4
83099,Male,32,Asian,3,0,0,0,12
83100,Female,57,Black,7,0,1,0,5
83101,Female,21,Other,7,0,2,0,15
83102,Male,11,Hispanic,7,0,4,0,7
83103,Female,32,Black,3,0,2,0,8
83104,Male,59,Asian,4,0,0,0,15
83105,Male,4,Hispanic,2,1,0,0,5
83106,Male,44,Black,2,0,0,0,15
83107,Male,1,Hispanic,3,1,0,0,4
83108,Female,49,Black,2,0,0,0,12
83109,Male,80,White,1,0,0,1,5
83110,Male,34,Hispanic,7,1,4,0,14
83111,Female,64,Asian,6,0,2,2,9
83112,Female,0,Hispanic,6,2,1,0,5
83113,Female,8,White,5,2,1,0,14
83114,Male,69,White,1,0,0,1,6
83115,Female,30,Asian,4,0,1,0,15
83116,Female,65,Black,3,0,1,1,6
83117,Female,16,Hispanic,4,1,2,0,7
83118,Female,71,Asian,2,0,0,2,7
83119,Male,9,Black,6,0,2,0,3
83120,Female,2,Black,2,1,0,0,6
83121,Female,14,Asian,3,0,1,0,8
83122,Female,48,White,4,0,1,0,5
83123,Male,50,Black,3,0,1,0,10
83124,Male,64,White,5,1,0,2,6
83125,Male,45,Asian,4,0,2,0,15
83126,Female,7,Black,7,0,4,0,7
83127,Male,38,Hispanic,3,0,1,0,7
83128,Male,35,Black,3,1,0,0,12
83129,Female,74,Asian,7,0,3,2,15
83130,Male,38,Asian,4,1,1,0,15
83131,Female,30,Asian,2,0,0,0,15
83132,Female,0,Asian,7,2,2,1,5
83133,Female,10,Black,3,0,2,0,6
83134,Female,13,White,4,1,2,0,1
83135,Female,2,Hispanic,6,3,0,0,13
83136,Male,31,White,1,0,0,0,8
83137,Male,80,White,1,0,0,1,3
83138,Male,54,Black,1,0,0,0,8
83139,Male,16,White,4,0,1,0,15
83140,Female,44,Asian,4,0,2,0,1
83141,Male,7,Black,6,0,3,0,12
83142,Female,79,White,2,0,0,2,6
83143,Male,71,Black,1,0,0,1,99
83144,Female,34,White,7,0,3,0,6
83145,Male,16,White,6,0,1,2,14
83146,Male,67,Hispanic,3,0,0,2,6
83147,Male,73,White,2,0,0,2,4
83148,Male,54,Black,1,0,0,0,1
83149,Male,5,Hispanic,6,2,2,0,14
83150,Female,43,Hispanic,7,0,1,0,12
83151,Female,23,Hispanic,5,2,1,0,4
83152,Male,27,Black,3,0,0,0,7
83153,Male,20,Asian,2,0,0,0,1
83154,Male,26,White,2,0,0,0,14
83155,Female,7,Hispanic,6,0,1,0,3
83156,Female,13,Asian,4,0,2,0,NA
83157,Male,31,Asian,2,0,0,0,15
83158,Male,38,White,4,0,2,0,15
83159,Male,47,Black,1,0,0,0,2
83160,Female,80,White,2,0,0,2,15
83161,Female,2,Asian,3,1,0,0,77
83162,Female,19,White,6,0,3,0,15
83163,Male,57,Hispanic,7,0,1,1,12
83164,Male,8,White,4,0,2,0,15
83165,Female,47,Asian,7,2,1,0,8
83166,Female,6,Other,7,2,4,0,14
83167,Female,2,Black,4,2,0,0,77
83168,Male,8,Asian,6,1,2,1,7
83169,Female,5,Other,4,1,0,1,7
83170,Female,68,Hispanic,1,0,0,1,2
83171,Female,52,White,3,0,1,0,4
83172,Male,23,Hispanic,6,1,1,0,5
83173,Female,16,Asian,3,0,1,0,14
83174,Female,44,Asian,3,0,0,0,15
83175,Female,0,Hispanic,3,1,0,0,4
83176,Female,9,Black,5,2,1,1,5
83177,Female,36,White,4,1,1,0,15
83178,Male,5,Asian,4,1,1,0,15
83179,Male,64,Black,1,0,0,1,7
83180,Male,30,Asian,7,2,1,0,8
83181,Male,18,Asian,3,0,0,0,9
83182,Female,45,Black,3,0,1,0,14
83183,Male,76,Hispanic,3,0,0,2,99
83184,Female,59,White,1,0,0,0,3
83185,Female,17,White,4,0,2,0,15
83186,Female,64,White,6,1,1,1,6
83187,Male,65,White,4,1,0,1,6
83188,Male,18,White,6,0,3,0,15
83189,Male,1,Hispanic,3,1,0,0,77
83190,Male,66,Hispanic,2,0,0,1,15
83191,Female,62,Asian,5,0,2,1,10
83192,Male,57,Hispanic,7,1,2,0,6
83193,Female,80,Other,3,0,0,1,13
83194,Female,3,Hispanic,6,2,2,0,4
83195,Male,7,Asian,4,1,1,0,6
83196,Female,61,Black,1,0,0,1,2
83197,Female,25,Hispanic,5,2,0,0,5
83198,Male,1,White,6,2,2,0,14
83199,Female,9,White,7,3,3,0,14
83200,Male,12,Hispanic,7,1,2,1,15
83201,Female,53,White,2,0,0,0,99
83202,Male,73,White,2,0,0,2,15
83203,Female,61,White,2,0,0,2,14
83204,Male,11,White,7,2,2,0,5
83205,Male,4,Black,5,1,2,0,15
83206,Male,36,White,2,0,0,0,15
83207,Male,60,Hispanic,1,0,0,1,5
83208,Female,30,Asian,3,0,0,1,8
83209,Male,4,Hispanic,5,1,2,0,14
83210,Female,63,White,2,0,0,1,NA
83211,Male,13,White,5,0,3,0,10
83212,Male,45,Hispanic,7,3,2,0,8
83213,Male,10,Hispanic,7,2,1,0,3
83214,Female,42,Hispanic,4,0,0,0,15
83215,Female,42,White,2,0,0,0,4
83216,Female,4,Hispanic,3,1,0,0,5
83217,Male,5,Black,4,1,1,0,4
83218,Male,52,White,2,0,0,0,4
83219,Female,8,Asian,4,1,1,0,15
83220,Male,23,Hispanic,7,0,1,0,12
83221,Male,4,White,5,2,1,0,15
83222,Female,51,Hispanic,2,0,0,0,7
83223,Male,6,Black,4,0,2,0,5
83224,Male,1,Hispanic,7,3,0,0,1
83225,Female,7,Black,4,0,2,0,7
83226,Male,8,Black,2,0,1,0,10
83227,Male,15,Hispanic,5,1,2,0,14
83228,Male,8,Hispanic,3,0,2,0,3
83229,Male,10,Black,3,0,1,0,3
83230,Female,0,Black,5,3,0,0,6
83231,Female,2,Hispanic,4,1,0,1,7
83232,Male,11,Hispanic,3,0,2,0,4
83233,Male,51,Other,1,0,0,0,3
83234,Female,19,Asian,3,0,0,0,13
83235,Female,10,Hispanic,7,2,3,0,NA
83236,Female,52,White,5,0,1,0,8
83237,Female,52,White,1,0,0,0,2
83238,Female,79,Asian,1,0,0,1,7
83239,Male,80,Hispanic,3,0,0,2,14
83240,Male,6,Black,3,0,1,0,15
83241,Male,51,Hispanic,4,0,0,1,NA
83242,Male,10,Hispanic,6,2,3,0,4
83243,Female,6,White,4,0,2,0,77
83244,Male,80,White,1,0,0,1,7
83245,Female,6,White,4,1,1,0,6
83246,Female,17,Asian,6,1,1,0,NA
83247,Female,5,Black,3,1,1,0,2
83248,Female,35,Hispanic,3,0,0,1,77
83249,Female,28,White,3,0,0,0,7
83250,Male,66,Other,4,2,0,1,6
83251,Female,23,White,5,0,0,1,NA
83252,Female,41,Black,4,0,2,0,1
83253,Female,55,Black,4,0,0,2,15
83254,Male,47,White,1,0,0,0,9
83255,Female,80,White,1,0,0,1,8
83256,Female,19,White,5,0,2,0,15
83257,Female,9,Hispanic,4,0,2,0,15
83258,Female,33,Black,4,1,1,1,12
83259,Male,15,Black,6,0,3,1,4
83260,Female,24,Other,3,1,0,0,6
83261,Female,63,Hispanic,4,0,0,1,9
83262,Male,80,White,2,0,0,2,15
83263,Male,41,Asian,4,0,2,0,6
83264,Male,7,Hispanic,5,2,1,0,4
83265,Female,26,Other,3,0,1,1,15
83266,Male,5,Hispanic,7,1,4,0,3
83267,Male,13,Hispanic,4,0,2,0,15
83268,Male,25,White,2,0,0,0,NA
83269,Female,13,Hispanic,5,0,2,0,15
83270,Male,18,Asian,2,0,0,0,13
83271,Male,21,White,7,0,0,0,14
83272,Female,65,Hispanic,1,0,0,1,3
83273,Female,10,Other,5,0,2,0,6
83274,Female,10,Black,6,1,3,0,14
83275,Male,17,Hispanic,7,1,4,0,14
83276,Male,35,White,7,1,4,1,3
83277,Male,51,Black,2,0,0,0,99
83278,Female,38,White,2,0,0,0,7
